month,lat,lng,temp
May,40.75,-83.75,18.25
May,41.25,-83.75,18.0
May,41.75,-83.75,17.25
May,42.25,-83.75,17.05
May,42.75,-83.75,16.05
May,43.25,-83.75,15.15
May,43.75,-83.75,14.55
May,44.25,-83.75,13.6
May,44.75,-83.75,12.7
May,45.25,-83.75,12.55
May,45.75,-83.75,12.65
May,46.25,-83.75,11.8
May,46.75,-83.75,10.75
May,47.25,-83.75,10.25
May,47.75,-83.75,10.05
May,48.25,-83.75,9.5
May,48.75,-83.75,9.35
May,49.25,-83.75,9.05
Nov,29.75,-83.75,16.95
Nov,30.25,-83.75,16.0
Nov,30.75,-83.75,14.8
Nov,31.25,-83.75,13.350000000000001
Nov,31.75,-83.75,12.9
Nov,32.25,-83.75,12.9
Nov,32.75,-83.75,12.05
Nov,33.25,-83.75,11.3
Nov,33.75,-83.75,10.55
Nov,34.25,-83.75,9.7
Nov,34.75,-83.75,8.0
Nov,35.25,-83.75,6.6
Nov,35.75,-83.75,7.300000000000001
Nov,36.25,-83.75,6.55
Nov,36.75,-83.75,6.0
Nov,37.25,-83.75,5.8
Nov,37.75,-83.75,5.6
Nov,38.25,-83.75,5.4
Nov,38.75,-83.75,4.75
Nov,39.25,-83.75,3.95
Nov,39.75,-83.75,3.3
Nov,40.25,-83.75,2.3499999999999996
Nov,40.75,-83.75,2.3499999999999996
Nov,41.25,-83.75,2.3
Nov,41.75,-83.75,2.05
Nov,42.25,-83.75,2.15
Nov,42.75,-83.75,1.5
Nov,43.25,-83.75,1.2000000000000002
Nov,43.75,-83.75,0.7
Nov,44.25,-83.75,-0.1
Nov,44.75,-83.75,-0.7
Nov,45.25,-83.75,-1.0
Nov,45.75,-83.75,-2.0
Nov,46.25,-83.75,-2.3
Nov,46.75,-83.75,-4.0
Nov,47.25,-83.75,-4.9
Nov,47.75,-83.75,-5.5
Nov,48.25,-83.75,-6.35
Nov,48.75,-83.75,-6.9
Nov,49.25,-83.75,-7.5
Oct,29.75,-83.75,24.65
Oct,30.25,-83.75,23.9
Oct,30.75,-83.75,23.0
Oct,31.25,-83.75,22.049999999999997
Oct,31.75,-83.75,21.65
Oct,32.25,-83.75,21.75
Oct,32.75,-83.75,21.200000000000003
Oct,33.25,-83.75,20.6
Oct,33.75,-83.75,19.75
Oct,34.25,-83.75,18.799999999999997
Oct,34.75,-83.75,16.9
Oct,35.25,-83.75,15.55
Oct,35.75,-83.75,16.65
Oct,36.25,-83.75,16.1
Oct,36.75,-83.75,15.75
Oct,37.25,-83.75,15.7
Oct,37.75,-83.75,15.450000000000001
Oct,38.25,-83.75,15.4
Oct,38.75,-83.75,14.7
Oct,39.25,-83.75,13.95
Oct,39.75,-83.75,13.25
Oct,40.25,-83.75,12.4
Oct,40.75,-83.75,12.5
Oct,41.25,-83.75,12.350000000000001
Oct,41.75,-83.75,11.75
Oct,42.25,-83.75,11.6
Oct,42.75,-83.75,10.9
Oct,43.25,-83.75,10.2
Oct,43.75,-83.75,9.8
Oct,44.25,-83.75,9.1
Oct,44.75,-83.75,8.1
Oct,45.25,-83.75,7.550000000000001
Oct,45.75,-83.75,7.050000000000001
Oct,46.25,-83.75,6.45
Oct,46.75,-83.75,4.95
Oct,47.25,-83.75,4.300000000000001
Oct,47.75,-83.75,3.9499999999999997
Oct,48.25,-83.75,3.3
Oct,48.75,-83.75,2.95
Oct,49.25,-83.75,2.7
Sep,29.75,-83.75,28.4
Sep,30.25,-83.75,28.35
Sep,30.75,-83.75,27.700000000000003
Sep,31.25,-83.75,27.5
Sep,31.75,-83.75,27.200000000000003
Sep,32.25,-83.75,27.65
Sep,32.75,-83.75,27.35
Sep,33.25,-83.75,27.15
Sep,33.75,-83.75,26.5
Sep,34.25,-83.75,25.65
Sep,34.75,-83.75,23.9
Sep,35.25,-83.75,22.65
Sep,35.75,-83.75,24.35
Sep,36.25,-83.75,24.1
Sep,36.75,-83.75,23.65
Sep,37.25,-83.75,23.9
Sep,37.75,-83.75,23.6
Sep,38.25,-83.75,23.5
Sep,38.75,-83.75,22.8
Sep,39.25,-83.75,22.2
Sep,39.75,-83.75,21.55
Sep,40.25,-83.75,20.65
Sep,40.75,-83.75,20.799999999999997
Sep,41.25,-83.75,20.7
Sep,41.75,-83.75,20.1
Sep,42.25,-83.75,20.2
Sep,42.75,-83.75,19.25
Sep,43.25,-83.75,18.7
Sep,43.75,-83.75,18.3
Sep,44.25,-83.75,17.5
Sep,44.75,-83.75,16.55
Sep,45.25,-83.75,16.3
Sep,45.75,-83.75,15.9
Sep,46.25,-83.75,15.25
Sep,46.75,-83.75,13.75
Sep,47.25,-83.75,13.1
Sep,47.75,-83.75,12.7
Sep,48.25,-83.75,11.850000000000001
Sep,48.75,-83.75,11.6
Sep,49.25,-83.75,11.3
Apr,29.25,-83.25,21.25
Apr,29.75,-83.25,20.85
Apr,30.25,-83.25,20.6
Apr,30.75,-83.25,20.2
Apr,31.25,-83.25,18.8
Apr,31.75,-83.25,18.5
Apr,32.25,-83.25,18.6
Apr,32.75,-83.25,17.6
Apr,33.25,-83.25,16.9
Apr,33.75,-83.25,16.95
Apr,34.25,-83.25,16.35
Apr,34.75,-83.25,14.75
Apr,35.25,-83.25,11.7
Apr,35.75,-83.25,12.55
Apr,36.25,-83.25,13.899999999999999
Apr,36.75,-83.25,12.85
Apr,37.25,-83.25,13.149999999999999
Apr,37.75,-83.25,13.05
Apr,38.25,-83.25,12.600000000000001
Apr,38.75,-83.25,12.0
Apr,39.25,-83.25,11.0
Apr,39.75,-83.25,10.05
Apr,40.25,-83.25,9.0
Apr,40.75,-83.25,8.5
Apr,41.25,-83.25,8.05
Apr,41.75,-83.25,7.55
Apr,42.25,-83.25,7.5
Apr,42.75,-83.25,6.2
Apr,43.25,-83.25,5.5
Apr,43.75,-83.25,4.800000000000001
Apr,44.25,-83.25,4.5
Apr,44.75,-83.25,3.9
Apr,45.25,-83.25,2.95
Apr,45.75,-83.25,2.3000000000000003
Apr,46.25,-83.25,2.0
Apr,46.75,-83.25,0.95
Apr,47.25,-83.25,-0.050000000000000044
Apr,47.75,-83.25,-0.5
Apr,48.25,-83.25,-1.25
Apr,48.75,-83.25,-1.55
Apr,49.25,-83.25,-2.15
Aug,29.25,-83.25,28.25
Aug,29.75,-83.25,28.25
Aug,30.25,-83.25,28.15
Aug,30.75,-83.25,28.15
Aug,31.25,-83.25,27.799999999999997
Aug,31.75,-83.25,27.85
Aug,32.25,-83.25,28.15
Aug,32.75,-83.25,27.75
Aug,33.25,-83.25,27.25
Aug,33.75,-83.25,27.2
Aug,34.25,-83.25,26.450000000000003
Aug,34.75,-83.25,24.9
Aug,35.25,-83.25,21.9
Aug,35.75,-83.25,23.15
Aug,36.25,-83.25,24.85
Aug,36.75,-83.25,23.9
Aug,37.25,-83.25,24.5
Aug,37.75,-83.25,24.65
Aug,38.25,-83.25,24.35
Aug,38.75,-83.25,23.95
Aug,39.25,-83.25,23.549999999999997
Aug,39.75,-83.25,23.1
Aug,40.25,-83.25,22.65
Aug,40.75,-83.25,22.7
Aug,41.25,-83.25,22.85
Aug,41.75,-83.25,23.049999999999997
Aug,42.25,-83.25,23.0
Aug,42.75,-83.25,22.0
Aug,43.25,-83.25,21.700000000000003
Aug,43.75,-83.25,21.200000000000003
Aug,44.25,-83.25,20.799999999999997
Aug,44.75,-83.25,20.4
Aug,45.25,-83.25,19.5
Aug,45.75,-83.25,19.0
Aug,46.25,-83.25,18.7
Aug,46.75,-83.25,17.6
Aug,47.25,-83.25,16.75
Aug,47.75,-83.25,16.65
Aug,48.25,-83.25,16.15
Aug,48.75,-83.25,16.2
Aug,49.25,-83.25,15.9
Dec,29.25,-83.25,16.65
Dec,29.75,-83.25,15.9
Dec,30.25,-83.25,15.1
Dec,30.75,-83.25,14.2
Dec,31.25,-83.25,12.9
Dec,31.75,-83.25,12.15
Dec,32.25,-83.25,11.9
Dec,32.75,-83.25,10.95
Dec,33.25,-83.25,10.05
Dec,33.75,-83.25,9.8
Dec,34.25,-83.25,9.3
Dec,34.75,-83.25,8.05
Dec,35.25,-83.25,5.3
Dec,35.75,-83.25,5.4
Dec,36.25,-83.25,5.949999999999999
Dec,36.75,-83.25,5.050000000000001
Dec,37.25,-83.25,5.35
Dec,37.75,-83.25,5.4
Dec,38.25,-83.25,5.05
Dec,38.75,-83.25,4.35
Dec,39.25,-83.25,3.45
Dec,39.75,-83.25,2.8
Dec,40.25,-83.25,1.9
Dec,40.75,-83.25,1.65
Dec,41.25,-83.25,1.7
Dec,41.75,-83.25,1.5
Dec,42.25,-83.25,1.35
Dec,42.75,-83.25,0.9
Dec,43.25,-83.25,0.5
Dec,43.75,-83.25,0.09999999999999999
Dec,44.25,-83.25,-0.9
Dec,44.75,-83.25,-2.0
Dec,45.25,-83.25,-3.1500000000000004
Dec,45.75,-83.25,-3.9
Dec,46.25,-83.25,-4.75
Dec,46.75,-83.25,-6.65
Dec,47.25,-83.25,-8.100000000000001
Dec,47.75,-83.25,-9.100000000000001
Dec,48.25,-83.25,-10.3
Dec,48.75,-83.25,-10.850000000000001
Dec,49.25,-83.25,-12.0
Feb,29.25,-83.25,19.9
Feb,29.75,-83.25,19.5
Feb,30.25,-83.25,18.85
Feb,30.75,-83.25,17.85
Feb,31.25,-83.25,16.6
Feb,31.75,-83.25,15.850000000000001
Feb,32.25,-83.25,15.4
Feb,32.75,-83.25,14.4
Feb,33.25,-83.25,13.350000000000001
Feb,33.75,-83.25,13.149999999999999
Feb,34.25,-83.25,12.55
Feb,34.75,-83.25,11.1
Feb,35.25,-83.25,7.8
Feb,35.75,-83.25,7.95
Feb,36.25,-83.25,8.5
Feb,36.75,-83.25,7.35
Feb,37.25,-83.25,7.1
Feb,37.75,-83.25,6.65
Feb,38.25,-83.25,6.0
Feb,38.75,-83.25,5.2
Feb,39.25,-83.25,3.8499999999999996
Feb,39.75,-83.25,2.45
Feb,40.25,-83.25,0.9
Feb,40.75,-83.25,0.44999999999999996
Feb,41.25,-83.25,-0.25
Feb,41.75,-83.25,-0.55
Feb,42.25,-83.25,-0.85
Feb,42.75,-83.25,-2.05
Feb,43.25,-83.25,-3.0999999999999996
Feb,43.75,-83.25,-3.85
Feb,44.25,-83.25,-4.75
Feb,44.75,-83.25,-5.65
Feb,45.25,-83.25,-7.7
Feb,45.75,-83.25,-8.7
Feb,46.25,-83.25,-9.7
Feb,46.75,-83.25,-11.35
Feb,47.25,-83.25,-12.55
Feb,47.75,-83.25,-13.35
Feb,48.25,-83.25,-14.55
Feb,48.75,-83.25,-15.9
Feb,49.25,-83.25,-17.049999999999997
Jan,29.25,-83.25,13.350000000000001
Jan,29.75,-83.25,12.55
Jan,30.25,-83.25,11.8
Jan,30.75,-83.25,10.85
Jan,31.25,-83.25,9.5
Jan,31.75,-83.25,8.7
Jan,32.25,-83.25,8.35
Jan,32.75,-83.25,7.6
Jan,33.25,-83.25,6.8500000000000005
Jan,33.75,-83.25,6.55
Jan,34.25,-83.25,5.95
Jan,34.75,-83.25,4.7
Jan,35.25,-83.25,1.7
Jan,35.75,-83.25,1.6
Jan,36.25,-83.25,1.9000000000000001
Jan,36.75,-83.25,0.8
Jan,37.25,-83.25,0.8
Jan,37.75,-83.25,0.6
Jan,38.25,-83.25,0.10000000000000003
Jan,38.75,-83.25,-0.6
Jan,39.25,-83.25,-1.5
Jan,39.75,-83.25,-2.5
Jan,40.25,-83.25,-3.5
Jan,40.75,-83.25,-3.85
Jan,41.25,-83.25,-3.95
Jan,41.75,-83.25,-4.15
Jan,42.25,-83.25,-4.2
Jan,42.75,-83.25,-4.800000000000001
Jan,43.25,-83.25,-5.5
Jan,43.75,-83.25,-6.050000000000001
Jan,44.25,-83.25,-7.0
Jan,44.75,-83.25,-7.9
Jan,45.25,-83.25,-9.45
Jan,45.75,-83.25,-10.2
Jan,46.25,-83.25,-10.95
Jan,46.75,-83.25,-12.5
Jan,47.25,-83.25,-14.1
Jan,47.75,-83.25,-15.2
Jan,48.25,-83.25,-16.65
Jan,48.75,-83.25,-17.65
Jan,49.25,-83.25,-18.9
Jul,29.25,-83.25,28.25
Jul,29.75,-83.25,28.25
Jul,30.25,-83.25,28.0
Jul,30.75,-83.25,28.1
Jul,31.25,-83.25,27.85
Jul,31.75,-83.25,27.85
Jul,32.25,-83.25,28.25
Jul,32.75,-83.25,27.85
Jul,33.25,-83.25,27.549999999999997
Jul,33.75,-83.25,27.549999999999997
Jul,34.25,-83.25,27.049999999999997
Jul,34.75,-83.25,25.45
Jul,35.25,-83.25,22.35
Jul,35.75,-83.25,23.7
Jul,36.25,-83.25,25.5
Jul,36.75,-83.25,24.450000000000003
Jul,37.25,-83.25,25.15
Jul,37.75,-83.25,25.35
Jul,38.25,-83.25,25.1
Jul,38.75,-83.25,24.75
Jul,39.25,-83.25,24.45
Jul,39.75,-83.25,24.35
Jul,40.25,-83.25,23.950000000000003
Jul,40.75,-83.25,24.25
Jul,41.25,-83.25,24.3
Jul,41.75,-83.25,24.15
Jul,42.25,-83.25,24.15
Jul,42.75,-83.25,23.2
Jul,43.25,-83.25,22.85
Jul,43.75,-83.25,22.35
Jul,44.25,-83.25,22.15
Jul,44.75,-83.25,21.65
Jul,45.25,-83.25,21.0
Jul,45.75,-83.25,20.65
Jul,46.25,-83.25,20.9
Jul,46.75,-83.25,19.700000000000003
Jul,47.25,-83.25,18.799999999999997
Jul,47.75,-83.25,18.55
Jul,48.25,-83.25,18.15
Jul,48.75,-83.25,18.299999999999997
Jul,49.25,-83.25,18.2
Jun,29.25,-83.25,27.950000000000003
Jun,29.75,-83.25,28.05
Jun,30.25,-83.25,27.75
Jun,30.75,-83.25,27.65
Jun,31.25,-83.25,27.1
Jun,31.75,-83.25,27.0
Jun,32.25,-83.25,27.35
Jun,32.75,-83.25,26.75
Jun,33.25,-83.25,26.25
Jun,33.75,-83.25,26.299999999999997
Jun,34.25,-83.25,25.6
Jun,34.75,-83.25,24.0
Jun,35.25,-83.25,20.8
Jun,35.75,-83.25,22.15
Jun,36.25,-83.25,23.65
Jun,36.75,-83.25,22.65
Jun,37.25,-83.25,23.15
Jun,37.75,-83.25,23.15
Jun,38.25,-83.25,22.85
Jun,38.75,-83.25,22.5
Jun,39.25,-83.25,22.1
Jun,39.75,-83.25,21.85
Jun,40.25,-83.25,21.25
Jun,40.75,-83.25,21.4
Jun,41.25,-83.25,21.35
Jun,41.75,-83.25,21.0
Jun,42.25,-83.25,20.65
Jun,42.75,-83.25,19.65
Jun,43.25,-83.25,18.8
Jun,43.75,-83.25,18.2
Jun,44.25,-83.25,18.2
Jun,44.75,-83.25,17.7
Jun,45.25,-83.25,17.25
Jun,45.75,-83.25,16.9
Jun,46.25,-83.25,15.9
Jun,46.75,-83.25,15.25
Jun,47.25,-83.25,14.55
Jun,47.75,-83.25,14.35
Jun,48.25,-83.25,13.95
Jun,48.75,-83.25,14.15
Jun,49.25,-83.25,14.0
Mar,29.25,-83.25,17.85
Mar,29.75,-83.25,17.45
Mar,30.25,-83.25,16.95
Mar,30.75,-83.25,16.35
Mar,31.25,-83.25,15.1
Mar,31.75,-83.25,14.4
Mar,32.25,-83.25,14.1
Mar,32.75,-83.25,13.2
Mar,33.25,-83.25,12.3
Mar,33.75,-83.25,12.15
Mar,34.25,-83.25,11.5
Mar,34.75,-83.25,10.0
Mar,35.25,-83.25,6.6
Mar,35.75,-83.25,7.25
Mar,36.25,-83.25,7.6
Mar,36.75,-83.25,6.5
Mar,37.25,-83.25,6.5
Mar,37.75,-83.25,6.3
Mar,38.25,-83.25,5.7
Mar,38.75,-83.25,5.1
Mar,39.25,-83.25,4.05
Mar,39.75,-83.25,3.05
Mar,40.25,-83.25,2.1
Mar,40.75,-83.25,1.5499999999999998
Mar,41.25,-83.25,1.35
Mar,41.75,-83.25,1.1
Mar,42.25,-83.25,1.1
Mar,42.75,-83.25,0.35
Mar,43.25,-83.25,-0.35000000000000003
Mar,43.75,-83.25,-1.15
Mar,44.25,-83.25,-2.05
Mar,44.75,-83.25,-2.8499999999999996
Mar,45.25,-83.25,-4.0
Mar,45.75,-83.25,-4.6
Mar,46.25,-83.25,-5.25
Mar,46.75,-83.25,-6.5
Mar,47.25,-83.25,-7.55
Mar,47.75,-83.25,-8.2
Mar,48.25,-83.25,-9.2
Mar,48.75,-83.25,-9.65
Mar,49.25,-83.25,-10.55
May,29.25,-83.25,25.7
May,29.75,-83.25,25.95
May,30.25,-83.25,25.700000000000003
May,30.75,-83.25,25.549999999999997
May,31.25,-83.25,25.15
May,31.75,-83.25,24.9
May,32.25,-83.25,25.05
May,32.75,-83.25,24.5
May,33.25,-83.25,24.0
May,33.75,-83.25,24.0
May,34.25,-83.25,23.5
May,34.75,-83.25,22.1
May,35.25,-83.25,19.1
May,35.75,-83.25,20.15
May,36.25,-83.25,21.65
May,36.75,-83.25,20.8
May,37.25,-83.25,21.2
May,37.75,-83.25,21.45
May,38.25,-83.25,21.1
May,38.75,-83.25,20.75
May,39.25,-83.25,20.1
May,39.75,-83.25,19.6
May,40.25,-83.25,18.4
May,40.75,-83.25,18.35
May,41.25,-83.25,17.95
May,41.75,-83.25,17.45
May,42.25,-83.25,17.1
May,42.75,-83.25,15.700000000000001
May,43.25,-83.25,14.7
May,43.75,-83.25,14.0
May,44.25,-83.25,14.2
May,44.75,-83.25,13.7
May,45.25,-83.25,13.0
May,45.75,-83.25,12.6
May,46.25,-83.25,12.0
May,46.75,-83.25,11.35
May,47.25,-83.25,10.55
May,47.75,-83.25,10.35
May,48.25,-83.25,9.8
May,48.75,-83.25,9.55
May,49.25,-83.25,9.0
Nov,29.25,-83.25,17.95
Nov,29.75,-83.25,17.05
Nov,30.25,-83.25,16.25
Nov,30.75,-83.25,15.55
Nov,31.25,-83.25,13.75
Nov,31.75,-83.25,13.25
Nov,32.25,-83.25,13.1
Nov,32.75,-83.25,12.05
Nov,33.25,-83.25,11.25
Nov,33.75,-83.25,10.899999999999999
Nov,34.25,-83.25,10.2
Nov,34.75,-83.25,8.85
Nov,35.25,-83.25,6.0
Nov,35.75,-83.25,6.35
Nov,36.25,-83.25,6.75
Nov,36.75,-83.25,5.7
Nov,37.25,-83.25,5.8
Nov,37.75,-83.25,5.6
Nov,38.25,-83.25,5.300000000000001
Nov,38.75,-83.25,4.85
Nov,39.25,-83.25,4.1
Nov,39.75,-83.25,3.5
Nov,40.25,-83.25,2.6500000000000004
Nov,40.75,-83.25,2.55
Nov,41.25,-83.25,2.5
Nov,41.75,-83.25,2.4
Nov,42.25,-83.25,2.05
Nov,42.75,-83.25,1.65
Nov,43.25,-83.25,1.2000000000000002
Nov,43.75,-83.25,0.8
Nov,44.25,-83.25,0.1
Nov,44.75,-83.25,-0.5
Nov,45.25,-83.25,-1.65
Nov,45.75,-83.25,-2.1
Nov,46.25,-83.25,-2.5
Nov,46.75,-83.25,-4.0
Nov,47.25,-83.25,-5.1
Nov,47.75,-83.25,-5.6
Nov,48.25,-83.25,-6.5
Nov,48.75,-83.25,-7.0
Nov,49.25,-83.25,-7.699999999999999
Oct,29.25,-83.25,25.1
Oct,29.75,-83.25,24.75
Oct,30.25,-83.25,24.0
Oct,30.75,-83.25,23.35
Oct,31.25,-83.25,22.35
Oct,31.75,-83.25,21.9
Oct,32.25,-83.25,22.1
Oct,32.75,-83.25,21.15
Oct,33.25,-83.25,20.299999999999997
Oct,33.75,-83.25,20.1
Oct,34.25,-83.25,19.299999999999997
Oct,34.75,-83.25,18.0
Oct,35.25,-83.25,14.75
Oct,35.75,-83.25,15.45
Oct,36.25,-83.25,16.299999999999997
Oct,36.75,-83.25,15.350000000000001
Oct,37.25,-83.25,15.600000000000001
Oct,37.75,-83.25,15.450000000000001
Oct,38.25,-83.25,15.15
Oct,38.75,-83.25,14.65
Oct,39.25,-83.25,14.0
Oct,39.75,-83.25,13.35
Oct,40.25,-83.25,12.7
Oct,40.75,-83.25,12.649999999999999
Oct,41.25,-83.25,12.45
Oct,41.75,-83.25,12.4
Oct,42.25,-83.25,11.8
Oct,42.75,-83.25,10.8
Oct,43.25,-83.25,10.3
Oct,43.75,-83.25,9.8
Oct,44.25,-83.25,9.4
Oct,44.75,-83.25,8.9
Oct,45.25,-83.25,7.699999999999999
Oct,45.75,-83.25,6.949999999999999
Oct,46.25,-83.25,6.300000000000001
Oct,46.75,-83.25,5.1
Oct,47.25,-83.25,4.300000000000001
Oct,47.75,-83.25,3.9499999999999997
Oct,48.25,-83.25,3.4499999999999997
Oct,48.75,-83.25,3.15
Oct,49.25,-83.25,2.75
Sep,29.25,-83.25,28.35
Sep,29.75,-83.25,28.6
Sep,30.25,-83.25,28.25
Sep,30.75,-83.25,27.9
Sep,31.25,-83.25,27.5
Sep,31.75,-83.25,27.450000000000003
Sep,32.25,-83.25,27.7
Sep,32.75,-83.25,27.1
Sep,33.25,-83.25,26.75
Sep,33.75,-83.25,26.65
Sep,34.25,-83.25,26.05
Sep,34.75,-83.25,24.75
Sep,35.25,-83.25,21.55
Sep,35.75,-83.25,22.8
Sep,36.25,-83.25,24.35
Sep,36.75,-83.25,23.35
Sep,37.25,-83.25,23.799999999999997
Sep,37.75,-83.25,23.6
Sep,38.25,-83.25,23.2
Sep,38.75,-83.25,22.8
Sep,39.25,-83.25,22.05
Sep,39.75,-83.25,21.75
Sep,40.25,-83.25,21.0
Sep,40.75,-83.25,20.950000000000003
Sep,41.25,-83.25,20.8
Sep,41.75,-83.25,20.7
Sep,42.25,-83.25,20.25
Sep,42.75,-83.25,19.3
Sep,43.25,-83.25,18.7
Sep,43.75,-83.25,18.3
Sep,44.25,-83.25,17.8
Sep,44.75,-83.25,17.2
Sep,45.25,-83.25,16.2
Sep,45.75,-83.25,15.8
Sep,46.25,-83.25,15.2
Sep,46.75,-83.25,14.05
Sep,47.25,-83.25,13.1
Sep,47.75,-83.25,12.7
Sep,48.25,-83.25,12.05
Sep,48.75,-83.25,11.9
Sep,49.25,-83.25,11.5
Apr,27.25,-82.75,23.45
Apr,27.75,-82.75,22.950000000000003
Apr,28.25,-82.75,22.549999999999997
Apr,28.75,-82.75,21.95
Apr,29.25,-82.75,21.3
Apr,29.75,-82.75,21.0
Apr,30.25,-82.75,20.4
Apr,30.75,-82.75,19.85
Apr,31.25,-82.75,18.9
Apr,31.75,-82.75,18.6
Apr,32.25,-82.75,18.4
Apr,32.75,-82.75,17.549999999999997
Apr,33.25,-82.75,16.9
Apr,33.75,-82.75,16.7
Apr,34.25,-82.75,16.5
Apr,34.75,-82.75,15.9
Apr,35.25,-82.75,11.45
Apr,35.75,-82.75,10.2
Apr,36.25,-82.75,13.3
Apr,36.75,-82.75,12.25
Apr,37.25,-82.75,12.8
Apr,37.75,-82.75,13.3
Apr,38.25,-82.75,13.100000000000001
Apr,38.75,-82.75,12.15
Apr,39.25,-82.75,11.0
Apr,39.75,-82.75,10.35
Apr,40.25,-82.75,9.25
Apr,40.75,-82.75,8.1
Apr,41.25,-82.75,7.800000000000001
Apr,41.75,-82.75,7.85
Apr,42.25,-82.75,6.9
Apr,42.75,-82.75,6.6
Apr,43.25,-82.75,5.35
Apr,43.75,-82.75,4.85
Apr,44.25,-82.75,4.4
Apr,44.75,-82.75,4.0
Apr,45.25,-82.75,3.1500000000000004
Apr,45.75,-82.75,2.25
Apr,46.25,-82.75,1.55
Apr,46.75,-82.75,0.6000000000000001
Apr,47.25,-82.75,0.050000000000000044
Apr,47.75,-82.75,-0.15000000000000013
Apr,48.25,-82.75,-1.1500000000000001
Apr,48.75,-82.75,-1.55
Apr,49.25,-82.75,-1.9499999999999997
Aug,27.25,-82.75,28.7
Aug,27.75,-82.75,28.6
Aug,28.25,-82.75,28.65
Aug,28.75,-82.75,28.35
Aug,29.25,-82.75,28.25
Aug,29.75,-82.75,28.15
Aug,30.25,-82.75,28.05
Aug,30.75,-82.75,28.05
Aug,31.25,-82.75,27.950000000000003
Aug,31.75,-82.75,27.950000000000003
Aug,32.25,-82.75,27.950000000000003
Aug,32.75,-82.75,27.55
Aug,33.25,-82.75,27.25
Aug,33.75,-82.75,27.05
Aug,34.25,-82.75,26.7
Aug,34.75,-82.75,25.9
Aug,35.25,-82.75,21.3
Aug,35.75,-82.75,20.2
Aug,36.25,-82.75,23.8
Aug,36.75,-82.75,23.200000000000003
Aug,37.25,-82.75,24.0
Aug,37.75,-82.75,24.799999999999997
Aug,38.25,-82.75,24.65
Aug,38.75,-82.75,24.0
Aug,39.25,-82.75,23.450000000000003
Aug,39.75,-82.75,23.25
Aug,40.25,-82.75,22.65
Aug,40.75,-82.75,22.05
Aug,41.25,-82.75,22.6
Aug,41.75,-82.75,23.1
Aug,42.25,-82.75,22.65
Aug,42.75,-82.75,22.55
Aug,43.25,-82.75,21.799999999999997
Aug,43.75,-82.75,21.15
Aug,44.25,-82.75,20.9
Aug,44.75,-82.75,20.5
Aug,45.25,-82.75,19.700000000000003
Aug,45.75,-82.75,19.05
Aug,46.25,-82.75,18.55
Aug,46.75,-82.75,17.45
Aug,47.25,-82.75,16.95
Aug,47.75,-82.75,16.95
Aug,48.25,-82.75,16.35
Aug,48.75,-82.75,16.3
Aug,49.25,-82.75,16.15
Dec,27.25,-82.75,19.8
Dec,27.75,-82.75,19.1
Dec,28.25,-82.75,18.5
Dec,28.75,-82.75,17.549999999999997
Dec,29.25,-82.75,16.65
Dec,29.75,-82.75,15.9
Dec,30.25,-82.75,15.0
Dec,30.75,-82.75,14.0
Dec,31.25,-82.75,12.9
Dec,31.75,-82.75,12.35
Dec,32.25,-82.75,11.9
Dec,32.75,-82.75,11.05
Dec,33.25,-82.75,10.2
Dec,33.75,-82.75,9.6
Dec,34.25,-82.75,9.149999999999999
Dec,34.75,-82.75,8.75
Dec,35.25,-82.75,5.1
Dec,35.75,-82.75,3.8000000000000003
Dec,36.25,-82.75,5.4
Dec,36.75,-82.75,4.699999999999999
Dec,37.25,-82.75,5.0
Dec,37.75,-82.75,5.4
Dec,38.25,-82.75,5.55
Dec,38.75,-82.75,4.6
Dec,39.25,-82.75,3.6
Dec,39.75,-82.75,2.95
Dec,40.25,-82.75,2.15
Dec,40.75,-82.75,1.5
Dec,41.25,-82.75,1.8
Dec,41.75,-82.75,1.85
Dec,42.25,-82.75,1.35
Dec,42.75,-82.75,1.25
Dec,43.25,-82.75,0.8
Dec,43.75,-82.75,0.3
Dec,44.25,-82.75,-1.05
Dec,44.75,-82.75,-2.0
Dec,45.25,-82.75,-3.05
Dec,45.75,-82.75,-4.1
Dec,46.25,-82.75,-4.5
Dec,46.75,-82.75,-6.8
Dec,47.25,-82.75,-8.2
Dec,47.75,-82.75,-9.100000000000001
Dec,48.25,-82.75,-10.45
Dec,48.75,-82.75,-11.2
Dec,49.25,-82.75,-11.9
Feb,27.25,-82.75,21.950000000000003
Feb,27.75,-82.75,21.35
Feb,28.25,-82.75,21.1
Feb,28.75,-82.75,20.45
Feb,29.25,-82.75,19.75
Feb,29.75,-82.75,19.15
Feb,30.25,-82.75,18.45
Feb,30.75,-82.75,17.65
Feb,31.25,-82.75,16.4
Feb,31.75,-82.75,15.85
Feb,32.25,-82.75,15.4
Feb,32.75,-82.75,14.350000000000001
Feb,33.25,-82.75,13.6
Feb,33.75,-82.75,13.0
Feb,34.25,-82.75,12.55
Feb,34.75,-82.75,11.9
Feb,35.25,-82.75,7.5
Feb,35.75,-82.75,5.85
Feb,36.25,-82.75,8.05
Feb,36.75,-82.75,6.9
Feb,37.25,-82.75,6.8
Feb,37.75,-82.75,6.8
Feb,38.25,-82.75,6.5
Feb,38.75,-82.75,5.6
Feb,39.25,-82.75,4.15
Feb,39.75,-82.75,2.8
Feb,40.25,-82.75,1.3
Feb,40.75,-82.75,0.04999999999999999
Feb,41.25,-82.75,-0.10000000000000003
